timestamp,Open,High,Low,Close,Volume
2025-07-16 12:43:00,118900.16,119100.0,118900.15,118938.23,1.14735
2025-07-16 12:44:00,118938.23,118976.88,118935.74,118974.0,1.62737
2025-07-16 12:45:00,118974.0,118974.06,118938.37,118938.59,1.40402
2025-07-16 12:46:00,118938.6,118960.12,118937.12,118960.12,0.95399
2025-07-16 12:47:00,118940.97,118979.08,118939.89,118978.03,0.23876
2025-07-16 12:48:00,118978.03,118978.19,118920.48,118921.85,0.97058
2025-07-16 12:49:00,118921.85,118922.31,118895.0,118896.09,1.04759
2025-07-16 12:50:00,118896.09,118904.93,118895.0,118904.93,2.27854
2025-07-16 12:51:00,118911.99,118912.0,118899.89,118906.96,0.87674
2025-07-16 12:52:00,118906.1,118906.96,118892.01,118892.01,0.74556
2025-07-16 12:53:00,118892.01,118893.97,118875.85,118875.85,1.24021
2025-07-16 12:54:00,118880.17,118880.17,118856.65,118856.65,0.05813
2025-07-16 12:55:00,118856.65,118856.65,118827.91,118827.91,0.28942
2025-07-16 12:56:00,118828.16,118836.96,118812.87,118836.96,1.11572
2025-07-16 12:57:00,118837.73,118837.73,118700.0,118700.72,1.97077
2025-07-16 12:58:00,118700.72,118700.72,118632.3,118632.3,2.13261
2025-07-16 12:59:00,118632.31,118650.08,118632.0,118650.01,2.02619
2025-07-16 13:00:00,118650.08,118653.05,118614.6,118630.06,3.02022
2025-07-16 13:01:00,118630.06,118630.06,118553.55,118567.67,2.25247
2025-07-16 13:02:00,118568.41,118584.64,118568.41,118580.32,1.16145
2025-07-16 13:03:00,118580.32,118584.64,118448.04,118455.03,1.24935
2025-07-16 13:04:00,118454.08,118455.63,118418.1,118418.1,1.70766
2025-07-16 13:05:00,118418.1,118493.69,118418.1,118493.51,1.74058
2025-07-16 13:06:00,118493.69,118548.0,118493.69,118547.99,2.09285
2025-07-16 13:07:00,118547.99,118556.0,118540.49,118555.99,2.04261
2025-07-16 13:08:00,118555.99,118612.48,118526.93,118612.3,1.32663
2025-07-16 13:09:00,118612.3,118621.19,118612.3,118620.02,2.26699
2025-07-16 13:10:00,118621.19,118623.06,118590.01,118590.01,1.27608
2025-07-16 13:11:00,118590.01,118590.44,118578.15,118578.15,1.02937
2025-07-16 13:12:00,118587.31,118590.43,118558.71,118571.82,1.54929
2025-07-16 13:13:00,118575.57,118699.87,118572.96,118572.96,1.90674
2025-07-16 13:14:00,118607.25,118646.45,118607.25,118643.49,1.44857
2025-07-16 13:15:00,118645.42,118688.95,118639.46,118688.95,1.86009
2025-07-16 13:16:00,118688.95,118736.0,118688.95,118729.95,0.88026
2025-07-16 13:17:00,118728.77,118728.77,118717.63,118717.63,0.27209
2025-07-16 13:18:00,118718.18,118718.97,118708.98,118717.63,1.22461
2025-07-16 13:19:00,118717.64,118725.7,118717.64,118725.7,1.29687
2025-07-16 13:20:00,118739.99,118804.83,118739.99,118804.83,3.11133
2025-07-16 13:21:00,118804.83,118809.1,118788.45,118809.1,0.21776
2025-07-16 13:22:00,118811.29,118811.29,118796.3,118796.3,0.19109
2025-07-16 13:23:00,118796.3,118796.91,118764.36,118764.96,1.38797
2025-07-16 13:24:00,118765.53,118765.53,118724.15,118724.15,1.44731
2025-07-16 13:25:00,118724.52,118740.31,118718.87,118738.9,1.38311
2025-07-16 13:26:00,118742.38,118749.91,118720.01,118744.82,1.3414
2025-07-16 13:27:00,118744.82,118745.23,118735.1,118735.12,0.91817
2025-07-16 13:28:00,118735.12,118796.91,118733.21,118796.91,2.11672
2025-07-16 13:29:00,118794.91,118799.0,118786.47,118797.67,1.90617
2025-07-16 13:30:00,118798.29,118807.18,118756.71,118756.71,2.29444
2025-07-16 13:31:00,118756.71,118756.71,118659.73,118674.13,1.58973
2025-07-16 13:32:00,118674.13,118773.58,118673.65,118737.35,1.90826
2025-07-16 13:33:00,118773.58,118836.06,118728.99,118836.06,1.56726
2025-07-16 13:34:00,118836.06,118900.0,118748.28,118899.05,1.71399
2025-07-16 13:35:00,118900.0,118901.03,118873.73,118873.73,0.26607
2025-07-16 13:36:00,118873.73,118900.02,118873.66,118899.99,0.60466
2025-07-16 13:37:00,118895.99,118895.99,118730.16,118730.16,0.9419
2025-07-16 13:38:00,118733.48,118854.08,118676.0,118676.02,1.28155
2025-07-16 13:39:00,118676.02,118684.29,118674.74,118684.29,0.77309
2025-07-16 13:40:00,118684.29,118684.29,118500.0,118500.01,2.04889
2025-07-16 13:41:00,118500.02,118500.02,118423.36,118445.31,2.19815
2025-07-16 13:42:00,118445.31,118496.1,118439.13,118496.1,0.99136
2025-07-16 13:43:00,118496.1,118496.1,118339.99,118339.99,1.11328
2025-07-16 13:44:00,118349.64,118363.73,118325.25,118326.8,1.41073
2025-07-16 13:45:00,118326.8,118356.14,118325.21,118325.21,1.86848
2025-07-16 13:46:00,118362.1,118368.0,118290.42,118366.0,1.50652
2025-07-16 13:47:00,118366.0,118368.15,118331.21,118368.15,2.23683
2025-07-16 13:48:00,118368.15,118456.04,118331.21,118456.04,1.3014
2025-07-16 13:49:00,118464.0,118518.68,118348.0,118351.37,1.19944
2025-07-16 13:50:00,118354.83,118370.76,118348.33,118370.0,1.32814
2025-07-16 13:51:00,118370.0,118382.08,118341.44,118382.08,2.31988
2025-07-16 13:52:00,118382.08,118383.08,118292.08,118293.91,0.61341
2025-07-16 13:53:00,118293.91,118382.93,118291.68,118382.78,2.11821
2025-07-16 13:54:00,118382.79,118391.18,118380.41,118391.18,1.80507
2025-07-16 13:55:00,118396.67,118412.45,118340.8,118340.81,0.20913
2025-07-16 13:56:00,118340.81,118380.0,118333.58,118380.0,3.80697
2025-07-16 13:57:00,118380.0,118588.21,118378.56,118588.21,1.94915
2025-07-16 13:58:00,118499.59,118723.91,118391.11,118720.41,3.05063
2025-07-16 13:59:00,118725.18,118725.92,118713.04,118715.69,0.53602
2025-07-16 14:00:00,118715.69,118741.71,118700.01,118741.71,3.61627
2025-07-16 14:01:00,118735.01,118735.01,118699.75,118708.35,1.1639
2025-07-16 14:02:00,118693.14,118694.09,118662.51,118662.51,1.85539
2025-07-16 14:03:00,118649.15,118722.35,118649.15,118676.7,2.18262
2025-07-16 14:04:00,118690.44,118692.31,118650.24,118681.68,2.3046
2025-07-16 14:05:00,118681.68,118699.82,118681.68,118696.05,1.45642
2025-07-16 14:06:00,118699.82,200000.0,118682.12,118753.44,2.49396
2025-07-16 14:07:00,118753.44,124091.53,118649.15,118649.15,2.87294
2025-07-16 14:08:00,118670.08,119000.0,118540.0,118558.01,0.93979
2025-07-16 14:09:00,118560.0,118561.75,118498.25,118523.28,1.98643
2025-07-16 14:10:00,118523.28,118561.75,118429.67,118439.12,2.32894
2025-07-16 14:11:00,118439.12,122850.61,118411.84,118414.19,2.77693
2025-07-16 14:12:00,118414.19,118480.49,118411.84,118480.49,2.01839
2025-07-16 14:13:00,118480.49,118484.93,118475.93,118480.0,1.31403
2025-07-16 14:14:00,118483.87,118483.87,118400.27,118483.87,1.98273
2025-07-16 14:15:00,118483.87,118488.8,118299.02,118299.02,2.84216
2025-07-16 14:16:00,118379.9,118385.55,118293.02,118333.29,2.29708
2025-07-16 14:17:00,118338.48,118338.48,118235.37,118305.22,2.3564
2025-07-16 14:18:00,118305.44,118332.0,118300.3,118300.3,2.48279
2025-07-16 14:19:00,118332.0,118416.0,117757.28,118413.51,1.82959
2025-07-16 14:20:00,118414.21,118431.57,118413.51,118431.57,0.4949
2025-07-16 14:21:00,118436.55,118448.07,118372.55,118372.55,1.42617
2025-07-16 14:22:00,118372.55,118413.85,118372.55,118412.88,0.80615
2025-07-16 14:23:00,118413.85,118413.85,118372.55,118372.55,1.71612
2025-07-16 14:24:00,118373.02,118374.93,118362.25,118362.25,0.57934
2025-07-16 14:25:00,118377.87,118431.32,118362.25,118376.23,2.5333
2025-07-16 14:26:00,118376.23,118431.32,118332.33,118332.33,0.83481
2025-07-16 14:27:00,118333.55,118392.57,118331.05,118392.57,2.63305
2025-07-16 14:28:00,118392.58,118430.96,118392.57,118430.95,2.15897
2025-07-16 14:29:00,118430.95,118434.54,118430.04,118430.95,0.2861
2025-07-16 14:30:00,118430.95,118444.21,118429.62,118444.21,0.9982
2025-07-16 14:31:00,118444.21,118619.86,118425.1,118425.1,1.88657
2025-07-16 14:32:00,118467.7,118620.0,118425.1,118533.94,0.72636
2025-07-16 14:33:00,118533.94,118535.23,118446.63,118446.63,1.35426
2025-07-16 14:34:00,118436.62,118551.75,118357.76,118357.76,2.57764
2025-07-16 14:35:00,118412.0,118412.0,118357.76,118373.68,0.71252
2025-07-16 14:36:00,118374.57,118388.9,118317.06,118328.09,2.52295
2025-07-16 14:37:00,118330.46,118389.54,118328.09,118351.97,0.9927
2025-07-16 14:38:00,118389.54,118430.23,118351.97,118406.89,1.34574
2025-07-16 14:39:00,118407.91,118408.1,118350.0,118399.75,1.08128
2025-07-16 14:40:00,118404.71,118490.7,118399.75,118490.23,1.48819
2025-07-16 14:41:00,118490.23,118493.68,118456.64,118456.64,1.109
2025-07-16 14:42:00,118456.64,118463.39,118373.56,118463.39,1.78349
2025-07-16 14:43:00,118463.39,118573.68,118373.43,118573.68,2.1744
2025-07-16 14:44:00,118573.68,118600.73,118300.0,118600.26,2.68385
2025-07-16 14:45:00,118600.26,118664.74,118600.26,118664.72,1.63201
2025-07-16 14:46:00,118664.72,118683.56,118659.99,118665.7,1.8322
2025-07-16 14:47:00,118661.27,118730.69,118661.27,118661.27,1.65188
2025-07-16 14:48:00,118726.24,118822.09,118659.96,118659.96,3.53624
2025-07-16 14:49:00,118822.03,118866.87,118700.0,118821.89,2.19997
2025-07-16 14:50:00,118821.89,118918.73,118821.89,118898.0,1.33112
2025-07-16 14:51:00,118898.0,118959.99,118897.38,118920.17,2.30738
2025-07-16 14:52:00,118945.6,118970.18,118920.17,118957.49,1.92306
2025-07-16 14:53:00,118957.49,119005.23,118957.49,118999.59,1.47262
2025-07-16 14:54:00,118999.59,118999.59,118776.04,118873.08,1.58405
2025-07-16 14:55:00,118812.65,118953.24,118799.98,118953.06,0.70243
2025-07-16 14:56:00,118953.06,118977.42,118855.82,118965.57,2.8624
2025-07-16 14:57:00,118963.24,119208.01,118960.92,119200.0,2.04502
2025-07-16 14:58:00,119200.0,119200.01,119085.17,119085.17,1.13799
2025-07-16 14:59:00,119071.01,119071.01,119022.17,119022.17,0.60714
2025-07-16 15:00:00,118997.2,119075.99,118997.1,119070.0,1.27845
2025-07-16 15:01:00,119079.0,119086.88,119058.99,119070.01,0.79548
2025-07-16 15:02:00,119058.99,119058.99,118776.97,119007.96,2.66187
2025-07-16 15:03:00,119009.77,119059.89,119001.55,119050.0,2.29429
2025-07-16 15:04:00,119053.63,119300.0,119050.0,119296.8,2.79271
2025-07-16 15:05:00,119296.8,119523.51,119296.8,119300.87,1.82096
2025-07-16 15:06:00,119300.87,119668.96,119300.87,119660.89,1.63601
2025-07-16 15:07:00,119660.89,119725.0,119609.38,119611.68,1.72792
2025-07-16 15:08:00,119614.3,119652.0,119535.56,119583.74,1.0755
2025-07-16 15:09:00,119583.11,119633.21,119582.55,119633.21,1.45884
2025-07-16 15:10:00,119632.65,119669.71,119632.64,119638.23,1.70885
2025-07-16 15:11:00,119638.23,119718.11,119635.44,119635.44,1.01296
2025-07-16 15:12:00,119635.44,119719.13,119462.11,119462.11,2.40695
2025-07-16 15:13:00,119462.11,119719.13,119397.59,119397.59,2.30393
2025-07-16 15:14:00,119425.98,119425.98,119174.37,119174.37,1.19317
2025-07-16 15:15:00,119174.38,119175.06,119171.87,119171.87,0.968
2025-07-16 15:16:00,119175.21,119208.64,118839.04,119207.71,2.81124
2025-07-16 15:17:00,119207.71,119213.28,118956.74,118956.75,1.70623
2025-07-16 15:18:00,118956.75,119154.09,118956.74,118986.33,2.82625
2025-07-16 15:19:00,119148.28,119181.01,119083.22,119083.22,2.11181
2025-07-16 15:20:00,119083.22,119150.47,119083.22,119105.33,1.24628
2025-07-16 15:21:00,119105.33,119143.46,119064.18,119141.45,1.74884
2025-07-16 15:22:00,119141.45,119143.46,118972.29,118972.29,1.01297
2025-07-16 15:23:00,118974.37,119216.02,118972.27,119211.94,1.88922
2025-07-16 15:24:00,119211.94,119229.92,119114.15,119114.15,1.67879
2025-07-16 15:25:00,119114.15,119263.83,119114.15,119263.83,0.8965
2025-07-16 15:26:00,119263.83,119284.42,119262.04,119262.04,1.29407
2025-07-16 15:27:00,119262.04,119399.99,119261.92,119390.0,1.63614
2025-07-16 15:28:00,119390.0,119451.59,119389.92,119451.59,1.50303
2025-07-16 15:29:00,119451.59,119477.51,119451.45,119470.17,2.57475
2025-07-16 15:30:00,119474.37,119523.43,119265.67,119325.56,1.32006
2025-07-16 15:31:00,119325.56,119412.33,119265.67,119269.05,1.34523
2025-07-16 15:32:00,119287.72,119412.33,119183.9,119184.71,2.14644
2025-07-16 15:33:00,119184.71,119244.31,119140.62,119142.01,1.92511
2025-07-16 15:34:00,119143.53,119143.53,119064.28,119117.96,1.87633
2025-07-16 15:35:00,119117.96,119117.96,119028.0,119028.01,1.7679
2025-07-16 15:36:00,119028.0,119044.2,118818.67,118994.81,1.81435
2025-07-16 15:37:00,118994.81,118994.81,117752.66,118474.08,2.27846
2025-07-16 15:38:00,118474.08,118723.48,118455.99,118590.51,1.59944
2025-07-16 15:39:00,118590.51,119012.78,118454.99,118673.35,2.61389
2025-07-16 15:40:00,118673.35,118675.34,118652.53,118664.23,0.40046
2025-07-16 15:41:00,118664.24,118664.24,118590.53,118590.53,2.01875
2025-07-16 15:42:00,118602.05,118711.07,118590.53,118703.99,3.35474
2025-07-16 15:43:00,118711.07,118773.48,118703.99,118764.03,2.8506
2025-07-16 15:44:00,118764.03,118982.33,118764.03,118897.33,1.13042
2025-07-16 15:45:00,118897.33,118999.96,118897.33,118982.85,1.80183
2025-07-16 15:46:00,118982.85,119033.08,118965.9,119031.37,1.23563
2025-07-16 15:47:00,119031.37,119104.09,119012.49,119103.66,1.21965
2025-07-16 15:48:00,119103.66,119153.62,119103.66,119153.62,1.68615
2025-07-16 15:49:00,119151.74,200000.0,119123.6,119182.69,2.99406
2025-07-16 15:50:00,119182.68,119296.84,119182.68,119295.63,2.41565
2025-07-16 15:51:00,119295.63,119297.64,119269.14,119297.64,1.25011
2025-07-16 15:52:00,119298.75,122192.3,119202.9,119202.9,2.75296
2025-07-16 15:53:00,119344.95,119410.71,119119.98,119171.83,1.54868
2025-07-16 15:54:00,119175.85,119289.18,119171.83,119210.38,2.9029
2025-07-16 15:55:00,119210.38,119291.46,119210.38,119285.4,1.45179
2025-07-16 15:56:00,119285.4,119291.5,119011.13,119035.77,2.41938
2025-07-16 15:57:00,119065.08,119194.0,119008.18,119008.18,1.13228
2025-07-16 15:58:00,119009.6,119020.42,118980.29,118989.6,1.55609
2025-07-16 15:59:00,118989.76,118989.76,118969.49,118969.49,2.43485
2025-07-16 16:00:00,118978.35,123930.68,118916.66,118916.66,3.22912
2025-07-16 16:01:00,119008.71,119112.41,118916.66,118994.44,1.34845
2025-07-16 16:02:00,119003.13,119003.13,118927.93,118927.93,1.14884
2025-07-16 16:03:00,118937.61,118937.61,118916.91,118916.91,0.84491
2025-07-16 16:04:00,118918.46,118918.46,118808.91,118808.91,2.21272
2025-07-16 16:05:00,118874.86,118908.5,118755.99,118811.33,0.90927
2025-07-16 16:06:00,118811.33,118872.93,118809.05,118862.36,1.42234
2025-07-16 16:07:00,118862.36,118874.78,118747.57,118747.57,2.0831
2025-07-16 16:08:00,118828.0,118828.01,118652.67,118652.67,1.75687
2025-07-16 16:09:00,118652.67,118828.01,117029.46,118586.83,2.77042
2025-07-16 16:10:00,118586.83,118640.0,118586.83,118620.0,1.24766
2025-07-16 16:11:00,118620.0,118640.93,118617.68,118640.06,1.07661
2025-07-16 16:12:00,118640.06,118739.85,118587.14,118710.27,3.19092
2025-07-16 16:13:00,118710.27,118804.17,118210.06,118804.17,2.14925
2025-07-16 16:14:00,118801.2,118809.0,118660.16,118809.0,1.6456
2025-07-16 16:15:00,118808.08,118816.01,118743.1,118743.1,1.19787
2025-07-16 16:16:00,118743.1,118743.98,118724.8,118726.01,1.02171
2025-07-16 16:17:00,118726.0,118729.6,118719.99,118719.99,0.98542
2025-07-16 16:18:00,118726.01,118806.47,118719.99,118804.83,1.05097
2025-07-16 16:19:00,118804.82,118951.26,118782.21,118845.25,2.03978
2025-07-16 16:20:00,118864.23,118928.28,118841.2,118924.14,1.92898
2025-07-16 16:21:00,118924.14,118981.34,118924.06,118968.75,1.81895
2025-07-16 16:22:00,118968.75,119072.12,118968.75,119032.43,2.5368
2025-07-16 16:23:00,119032.43,119138.85,119032.43,119134.16,3.17268
